year,quarter,entity_type,entity_name,rank,type,count,amount,state
2023,2,district,Thane,2,TOTAL,15403,20442020.0,Maharashtra
2023,2,district,Mumbai Suburban,3,TOTAL,12717,15575502.0,Maharashtra
2023,2,district,Nagpur,4,TOTAL,6951,10373645.0,Maharashtra
2023,2,district,Mumbai,5,TOTAL,4859,6032079.0,Maharashtra
2023,2,district,Nashik,6,TOTAL,4343,8234879.0,Maharashtra
2023,2,district,Raigad,7,TOTAL,4134,6846437.0,Maharashtra
2023,2,district,Palghar,8,TOTAL,3310,4531574.0,Maharashtra
2023,2,district,Solapur,9,TOTAL,3078,4848042.0,Maharashtra
2023,2,district,Aurangabad,10,TOTAL,2161,3446846.0,Maharashtra
2023,3,district,Pune,1,TOTAL,25053,36210265.0,Maharashtra
2023,3,district,Thane,2,TOTAL,14544,18428928.0,Maharashtra
2023,3,district,Mumbai Suburban,3,TOTAL,12754,14762376.0,Maharashtra
2023,3,district,Nagpur,4,TOTAL,8273,11430159.0,Maharashtra
2023,3,district,Mumbai,5,TOTAL,5009,5630520.0,Maharashtra
2023,3,district,Nashik,6,TOTAL,4482,7981205.0,Maharashtra
2023,3,district,Raigad,7,TOTAL,3785,5770377.0,Maharashtra
2023,3,district,Palghar,8,TOTAL,3581,4781323.0,Maharashtra
2023,3,district,Solapur,9,TOTAL,3358,4879560.0,Maharashtra
2023,3,district,Aurangabad,10,TOTAL,2500,3718193.0,Maharashtra
2023,4,district,Pune,1,TOTAL,30243,50492209.0,Maharashtra
2023,4,district,Thane,2,TOTAL,21339,28481783.0,Maharashtra
2023,4,district,Mumbai Suburban,3,TOTAL,18186,22723247.0,Maharashtra
2023,4,district,Nagpur,4,TOTAL,9371,14419994.0,Maharashtra
2023,4,district,Mumbai,5,TOTAL,6225,7624827.0,Maharashtra
2023,4,district,Nashik,6,TOTAL,5985,11362400.0,Maharashtra
2023,4,district,Raigad,7,TOTAL,5393,8827335.0,Maharashtra
2023,4,district,Palghar,8,TOTAL,4551,6750732.0,Maharashtra
2023,4,district,Solapur,9,TOTAL,4432,7196371.0,Maharashtra
2023,4,district,Aurangabad,10,TOTAL,3047,5151528.0,Maharashtra
2024,1,district,Pune,1,TOTAL,31744,51048763.0,Maharashtra
2024,1,district,Thane,2,TOTAL,20270,27149287.0,Maharashtra
2024,1,district,Mumbai Suburban,3,TOTAL,17918,22557721.0,Maharashtra
2024,1,district,Nagpur,4,TOTAL,12679,18547241.0,Maharashtra
2024,1,district,Mumbai,5,TOTAL,6902,8072969.0,Maharashtra
2024,1,district,Solapur,6,TOTAL,6451,8799075.0,Maharashtra
2024,1,district,Nashik,7,TOTAL,6082,10946664.0,Maharashtra
2024,1,district,Raigad,8,TOTAL,5630,9088755.0,Maharashtra
2024,1,district,Palghar,9,TOTAL,5153,6750664.0,Maharashtra
2024,1,district,Aurangabad,10,TOTAL,3085,5183513.0,Maharashtra
2024,2,district,Pune,1,TOTAL,26444,46956580.0,Maharashtra
2024,2,district,Thane,2,TOTAL,15340,22859227.0,Maharashtra
2024,2,district,Mumbai Suburban,3,TOTAL,14014,18993290.0,Maharashtra
2024,2,district,Nagpur,4,TOTAL,9216,14835107.0,Maharashtra
2024,2,district,Mumbai,5,TOTAL,5529,6816397.0,Maharashtra
2024,2,district,Nashik,6,TOTAL,5155,10375218.0,Maharashtra
2024,2,district,Raigad,7,TOTAL,4523,8094573.0,Maharashtra
2024,2,district,Solapur,8,TOTAL,4497,7003235.0,Maharashtra
2024,2,district,Palghar,9,TOTAL,4467,6066744.0,Maharashtra
2024,2,district,Aurangabad,10,TOTAL,2560,4942594.0,Maharashtra
2024,3,district,Pune,1,TOTAL,26286,46687498.0,Maharashtra
2024,3,district,Thane,2,TOTAL,15453,22511361.0,Maharashtra
2024,3,district,Mumbai Suburban,3,TOTAL,13683,18789444.0,Maharashtra
2024,3,district,Nagpur,4,TOTAL,9386,15106134.0,Maharashtra
2024,3,district,Nashik,5,TOTAL,5353,10909003.0,Maharashtra
2024,3,district,Mumbai,6,TOTAL,5295,6937984.0,Maharashtra
2024,3,district,Solapur,7,TOTAL,4778,7310679.0,Maharashtra
2024,3,district,Raigad,8,TOTAL,4361,7719446.0,Maharashtra
2024,3,district,Palghar,9,TOTAL,4237,5785705.0,Maharashtra
2024,3,district,Chhatrapati Sambhaji Nagar,10,TOTAL,2939,5591791.0,Maharashtra
2024,4,district,Pune,1,TOTAL,35259,60734341.0,Maharashtra
2024,4,district,Thane,2,TOTAL,23491,31407984.0,Maharashtra
2024,4,district,Mumbai Suburban,3,TOTAL,19612,25682802.0,Maharashtra
2024,4,district,Nagpur,4,TOTAL,12751,19445789.0,Maharashtra
2024,4,district,Nashik,5,TOTAL,7952,14806816.0,Maharashtra
2024,4,district,Mumbai,6,TOTAL,7238,9140646.0,Maharashtra
2024,4,district,Raigad,7,TOTAL,6391,10673836.0,Maharashtra
2024,4,district,Palghar,8,TOTAL,5776,7706463.0,Maharashtra
2024,4,district,Solapur,9,TOTAL,5648,9035348.0,Maharashtra
2024,4,district,Chhatrapati Sambhaji Nagar,10,TOTAL,4159,6915626.0,Maharashtra
2020,2,district,Imphal West,1,TOTAL,16,3285.0,Manipur
2020,2,district,Imphal East,2,TOTAL,11,1757.0,Manipur
2020,2,district,Churachandpur,3,TOTAL,7,2480.0,Manipur
2020,2,district,Thoubal,4,TOTAL,6,1406.0,Manipur
2020,2,district,Tengnoupal,5,TOTAL,3,693.0,Manipur
2020,2,district,Bishnupur,6,TOTAL,3,739.0,Manipur
2020,2,district,Kakching,7,TOTAL,3,760.0,Manipur
2020,2,district,Ukhrul,8,TOTAL,3,688.0,Manipur
2020,2,district,Senapati,9,TOTAL,1,282.0,Manipur
2020,2,district,Tamenglong,10,TOTAL,1,233.0,Manipur
2020,3,district,Imphal West,1,TOTAL,45,16382.0,Manipur
2020,3,district,Imphal East,2,TOTAL,30,11791.0,Manipur
2020,3,district,Bishnupur,3,TOTAL,12,4417.0,Manipur
2020,3,district,Kakching,4,TOTAL,12,3715.0,Manipur
2020,3,district,Kangpokpi,5,TOTAL,7,1221.0,Manipur
2020,3,district,Churachandpur,6,TOTAL,6,1293.0,Manipur
2020,3,district,Jiribam,7,TOTAL,5,1671.0,Manipur
2020,3,district,Ukhrul,8,TOTAL,4,1613.0,Manipur
2020,3,district,Thoubal,9,TOTAL,4,265.0,Manipur
2020,3,district,Chandel,10,TOTAL,2,484.0,Manipur
2020,4,district,Imphal East,1,TOTAL,20,12570.0,Manipur
2020,4,district,Imphal West,2,TOTAL,18,8367.0,Manipur
2020,4,district,Churachandpur,3,TOTAL,12,7312.0,Manipur
2020,4,district,Thoubal,4,TOTAL,12,4525.0,Manipur
2020,4,district,Kakching,5,TOTAL,7,1931.0,Manipur
2020,4,district,Kangpokpi,6,TOTAL,5,4999.0,Manipur
2020,4,district,Bishnupur,7,TOTAL,5,626.0,Manipur
2020,4,district,Senapati,8,TOTAL,3,2586.0,Manipur
2020,4,district,Chandel,9,TOTAL,2,1514.0,Manipur
2020,4,district,Tengnoupal,10,TOTAL,2,691.0,Manipur
2021,1,district,Imphal West,1,TOTAL,46,13194.0,Manipur
2021,1,district,Imphal East,2,TOTAL,26,17048.0,Manipur
2021,1,district,Churachandpur,3,TOTAL,13,9829.0,Manipur
2021,1,district,Kangpokpi,4,TOTAL,11,17591.0,Manipur
2021,1,district,Thoubal,5,TOTAL,10,1416.0,Manipur
2021,1,district,Bishnupur,6,TOTAL,10,2215.0,Manipur
2021,1,district,Tengnoupal,7,TOTAL,5,4029.0,Manipur
2021,1,district,Kakching,8,TOTAL,4,1069.0,Manipur
2021,1,district,Jiribam,9,TOTAL,3,2330.0,Manipur
2021,1,district,Ukhrul,10,TOTAL,2,501.0,Manipur
2021,2,district,Imphal West,1,TOTAL,37,32816.0,Manipur
2021,2,district,Imphal East,2,TOTAL,36,19393.0,Manipur
2021,2,district,Kangpokpi,3,TOTAL,9,5037.0,Manipur
2021,2,district,Ukhrul,4,TOTAL,8,4637.0,Manipur
2021,2,district,Thoubal,5,TOTAL,7,2340.0,Manipur
2021,2,district,Bishnupur,6,TOTAL,7,1605.0,Manipur
2021,2,district,Kakching,7,TOTAL,6,1638.0,Manipur
2021,2,district,Churachandpur,8,TOTAL,6,5240.0,Manipur
2021,2,district,Tengnoupal,9,TOTAL,4,1439.0,Manipur
2021,2,district,Jiribam,10,TOTAL,3,513.0,Manipur
2021,3,district,Imphal West,1,TOTAL,29,26747.0,Manipur
2021,3,district,Imphal East,2,TOTAL,26,20520.0,Manipur
2021,3,district,Kangpokpi,3,TOTAL,13,11469.0,Manipur
2021,3,district,Tengnoupal,4,TOTAL,7,25125.0,Manipur
2021,3,district,Chandel,5,TOTAL,6,15891.0,Manipur
2021,3,district,Ukhrul,6,TOTAL,6,9998.0,Manipur
2021,3,district,Churachandpur,7,TOTAL,6,6302.0,Manipur
2021,3,district,Thoubal,8,TOTAL,5,7486.0,Manipur
2021,3,district,Bishnupur,9,TOTAL,5,4107.0,Manipur
2021,3,district,Kakching,10,TOTAL,4,191.0,Manipur
2021,4,district,Imphal East,1,TOTAL,34,73197.0,Manipur
2021,4,district,Imphal West,2,TOTAL,31,56814.0,Manipur
2021,4,district,Bishnupur,3,TOTAL,11,13163.0,Manipur
2021,4,district,Kangpokpi,4,TOTAL,9,10192.0,Manipur
2021,4,district,Thoubal,5,TOTAL,9,18135.0,Manipur
2021,4,district,Churachandpur,6,TOTAL,9,25252.0,Manipur
2021,4,district,Senapati,7,TOTAL,8,17318.0,Manipur
2021,4,district,Kakching,8,TOTAL,7,2703.0,Manipur
2021,4,district,Ukhrul,9,TOTAL,7,7055.0,Manipur
2021,4,district,Tamenglong,10,TOTAL,6,18621.0,Manipur
2022,1,district,Imphal West,1,TOTAL,41,129130.0,Manipur
2022,1,district,Imphal East,2,TOTAL,26,91044.0,Manipur
2022,1,district,Churachandpur,3,TOTAL,19,67165.0,Manipur
2022,1,district,Bishnupur,4,TOTAL,18,36519.0,Manipur
2022,1,district,Kangpokpi,5,TOTAL,14,44438.0,Manipur
2022,1,district,Thoubal,6,TOTAL,13,29017.0,Manipur
2022,1,district,Ukhrul,7,TOTAL,9,27864.0,Manipur
2022,1,district,Jiribam,8,TOTAL,7,18718.0,Manipur
2022,1,district,Tamenglong,9,TOTAL,7,20811.0,Manipur
2022,1,district,Kakching,10,TOTAL,6,15769.0,Manipur
2022,2,district,Imphal West,1,TOTAL,69,180186.0,Manipur
2022,2,district,Imphal East,2,TOTAL,55,133221.0,Manipur
2022,2,district,Kangpokpi,3,TOTAL,22,47192.0,Manipur
2022,2,district,Churachandpur,4,TOTAL,18,54577.0,Manipur
2022,2,district,Thoubal,5,TOTAL,15,36232.0,Manipur
2022,2,district,Bishnupur,6,TOTAL,10,20861.0,Manipur
2022,2,district,Tengnoupal,7,TOTAL,9,18880.0,Manipur
2022,2,district,Chandel,8,TOTAL,5,12340.0,Manipur
2022,2,district,Ukhrul,9,TOTAL,5,8304.0,Manipur
2022,2,district,Senapati,10,TOTAL,4,21308.0,Manipur
2022,3,district,Imphal West,1,TOTAL,51,78530.0,Manipur
2022,3,district,Imphal East,2,TOTAL,40,90787.0,Manipur
2022,3,district,Kangpokpi,3,TOTAL,16,35025.0,Manipur
2022,3,district,Thoubal,4,TOTAL,16,38591.0,Manipur
2022,3,district,Bishnupur,5,TOTAL,14,24160.0,Manipur
2022,3,district,Churachandpur,6,TOTAL,12,17773.0,Manipur
2022,3,district,Senapati,7,TOTAL,9,31489.0,Manipur
2022,3,district,Jiribam,8,TOTAL,9,23319.0,Manipur
2022,3,district,Chandel,9,TOTAL,9,15705.0,Manipur
2022,3,district,Ukhrul,10,TOTAL,7,14532.0,Manipur
2022,4,district,Imphal West,1,TOTAL,77,190653.0,Manipur
2022,4,district,Imphal East,2,TOTAL,42,88393.0,Manipur
2022,4,district,Churachandpur,3,TOTAL,36,71508.0,Manipur
2022,4,district,Thoubal,4,TOTAL,24,41743.0,Manipur
2022,4,district,Bishnupur,5,TOTAL,19,62178.0,Manipur
2022,4,district,Kangpokpi,6,TOTAL,16,44552.0,Manipur
2022,4,district,Tengnoupal,7,TOTAL,12,27609.0,Manipur
2022,4,district,Ukhrul,8,TOTAL,11,28523.0,Manipur
2022,4,district,Jiribam,9,TOTAL,10,32186.0,Manipur
2022,4,district,Chandel,10,TOTAL,6,10066.0,Manipur
2023,1,district,Imphal West,1,TOTAL,69,201073.0,Manipur
2023,1,district,Imphal East,2,TOTAL,47,90627.0,Manipur
2023,1,district,Churachandpur,3,TOTAL,29,75246.0,Manipur
2023,1,district,Kangpokpi,4,TOTAL,12,50757.0,Manipur
2023,1,district,Bishnupur,5,TOTAL,11,31927.0,Manipur
2023,1,district,Thoubal,6,TOTAL,10,23968.0,Manipur
2023,1,district,Chandel,7,TOTAL,9,15346.0,Manipur
2023,1,district,Senapati,8,TOTAL,9,30067.0,Manipur
2023,1,district,Tengnoupal,9,TOTAL,8,46764.0,Manipur
2023,1,district,Jiribam,10,TOTAL,5,22938.0,Manipur
2023,2,district,Imphal West,1,TOTAL,37,84234.0,Manipur
2023,2,district,Imphal East,2,TOTAL,30,81733.0,Manipur
2023,2,district,Bishnupur,3,TOTAL,11,54232.0,Manipur
2023,2,district,Kangpokpi,4,TOTAL,11,23066.0,Manipur
2023,2,district,Churachandpur,5,TOTAL,9,17080.0,Manipur
2023,2,district,Kakching,6,TOTAL,8,24668.0,Manipur
2023,2,district,Thoubal,7,TOTAL,5,14680.0,Manipur
2023,2,district,Senapati,8,TOTAL,4,14728.0,Manipur
2023,2,district,Jiribam,9,TOTAL,3,7179.0,Manipur
2023,2,district,Tamenglong,10,TOTAL,3,10701.0,Manipur
2023,3,district,Imphal West,1,TOTAL,35,74416.0,Manipur
2023,3,district,Imphal East,2,TOTAL,11,26461.0,Manipur
2023,3,district,Kangpokpi,3,TOTAL,6,13409.0,Manipur
2023,3,district,Churachandpur,4,TOTAL,4,8758.0,Manipur
2023,3,district,Senapati,5,TOTAL,4,6725.0,Manipur
2023,3,district,Jiribam,6,TOTAL,4,23164.0,Manipur
2023,3,district,Thoubal,7,TOTAL,3,9675.0,Manipur
2023,3,district,Tamenglong,8,TOTAL,3,13492.0,Manipur
2023,3,district,Bishnupur,9,TOTAL,3,8293.0,Manipur
2023,3,district,Ukhrul,10,TOTAL,1,5822.0,Manipur
2023,4,district,Imphal West,1,TOTAL,84,166274.0,Manipur
2023,4,district,Imphal East,2,TOTAL,65,104022.0,Manipur
2023,4,district,Kangpokpi,3,TOTAL,21,63414.0,Manipur
2023,4,district,Jiribam,4,TOTAL,16,32180.0,Manipur
2023,4,district,Bishnupur,5,TOTAL,15,38427.0,Manipur
2023,4,district,Churachandpur,6,TOTAL,4,8832.0,Manipur
2023,4,district,Thoubal,7,TOTAL,4,9424.0,Manipur
2023,4,district,Senapati,8,TOTAL,4,15815.0,Manipur
2023,4,district,Ukhrul,9,TOTAL,3,3639.0,Manipur
2023,4,district,Tamenglong,10,TOTAL,3,6366.0,Manipur
2024,1,district,Imphal West,1,TOTAL,127,275425.0,Manipur
2024,1,district,Imphal East,2,TOTAL,70,124428.0,Manipur
2024,1,district,Thoubal,3,TOTAL,33,20964.0,Manipur
2024,1,district,Bishnupur,4,TOTAL,27,34396.0,Manipur
2024,1,district,Kangpokpi,5,TOTAL,27,37878.0,Manipur
2024,1,district,Churachandpur,6,TOTAL,17,23717.0,Manipur
2024,1,district,Jiribam,7,TOTAL,17,43972.0,Manipur
2024,1,district,Chandel,8,TOTAL,12,24523.0,Manipur
2024,1,district,Tamenglong,9,TOTAL,12,20744.0,Manipur
2024,1,district,Tengnoupal,10,TOTAL,10,7427.0,Manipur
2024,2,district,Imphal West,1,TOTAL,108,207392.0,Manipur
2024,2,district,Imphal East,2,TOTAL,69,140054.0,Manipur
2024,2,district,Kangpokpi,3,TOTAL,36,80540.0,Manipur
2024,2,district,Bishnupur,4,TOTAL,25,30408.0,Manipur
2024,2,district,Churachandpur,5,TOTAL,19,33256.0,Manipur
2024,2,district,Thoubal,6,TOTAL,16,22555.0,Manipur
2024,2,district,Chandel,7,TOTAL,15,48066.0,Manipur
2024,2,district,Jiribam,8,TOTAL,12,14578.0,Manipur
2024,2,district,Ukhrul,9,TOTAL,11,27333.0,Manipur
2024,2,district,Tamenglong,10,TOTAL,10,21477.0,Manipur
2024,3,district,Imphal West,1,TOTAL,96,224181.0,Manipur
2024,3,district,Imphal East,2,TOTAL,40,78874.0,Manipur
2024,3,district,Thoubal,3,TOTAL,36,68411.0,Manipur
2024,3,district,Bishnupur,4,TOTAL,23,37306.0,Manipur
2024,3,district,Churachandpur,5,TOTAL,19,30718.0,Manipur
2024,3,district,Kangpokpi,6,TOTAL,15,18748.0,Manipur
2024,3,district,Senapati,7,TOTAL,12,24046.0,Manipur
2024,3,district,Jiribam,8,TOTAL,9,26505.0,Manipur
2024,3,district,Tamenglong,9,TOTAL,8,13711.0,Manipur
2024,3,district,Chandel,10,TOTAL,8,23490.0,Manipur
2024,4,district,Imphal West,1,TOTAL,127,271206.0,Manipur
2024,4,district,Imphal East,2,TOTAL,77,140889.0,Manipur
2024,4,district,Thoubal,3,TOTAL,39,66801.0,Manipur
2024,4,district,Bishnupur,4,TOTAL,31,75892.0,Manipur
2024,4,district,Kangpokpi,5,TOTAL,25,74025.0,Manipur
2024,4,district,Churachandpur,6,TOTAL,20,41801.0,Manipur
2024,4,district,Kakching,7,TOTAL,18,56585.0,Manipur
2024,4,district,Jiribam,8,TOTAL,16,17517.0,Manipur
2024,4,district,Senapati,9,TOTAL,14,28034.0,Manipur
2024,4,district,Chandel,10,TOTAL,10,19370.0,Manipur
2020,2,district,East Khasi Hills,1,TOTAL,18,3753.0,Meghalaya
2020,2,district,Ribhoi,2,TOTAL,8,1822.0,Meghalaya
2020,2,district,East Jaintia Hills,3,TOTAL,8,1719.0,Meghalaya
2020,2,district,West Khasi Hills,4,TOTAL,4,847.0,Meghalaya
2020,2,district,West Garo Hills,5,TOTAL,1,231.0,Meghalaya
2020,2,district,North Garo Hills,6,TOTAL,1,231.0,Meghalaya
2020,2,district,South West Khasi Hills,7,TOTAL,1,226.0,Meghalaya
2020,3,district,East Khasi Hills,1,TOTAL,52,14174.0,Meghalaya
2020,3,district,East Jaintia Hills,2,TOTAL,24,9099.0,Meghalaya
2020,3,district,West Garo Hills,3,TOTAL,14,3643.0,Meghalaya
2020,3,district,Ribhoi,4,TOTAL,8,2240.0,Meghalaya
2020,3,district,West Jaintia Hills,5,TOTAL,7,1500.0,Meghalaya
2020,3,district,East Garo Hills,6,TOTAL,5,2245.0,Meghalaya
2020,3,district,North Garo Hills,7,TOTAL,1,166.0,Meghalaya
2020,3,district,West Khasi Hills,8,TOTAL,1,548.0,Meghalaya
2020,4,district,East Khasi Hills,1,TOTAL,53,37940.0,Meghalaya
2020,4,district,West Garo Hills,2,TOTAL,14,11704.0,Meghalaya
2020,4,district,Ribhoi,3,TOTAL,8,5569.0,Meghalaya
2020,4,district,East Jaintia Hills,4,TOTAL,6,4482.0,Meghalaya
2020,4,district,South West Garo Hills,5,TOTAL,5,9094.0,Meghalaya
2020,4,district,East Garo Hills,6,TOTAL,2,1818.0,Meghalaya
2020,4,district,West Khasi Hills,7,TOTAL,1,325.0,Meghalaya
2020,4,district,South Garo Hills,8,TOTAL,1,32.0,Meghalaya
2020,4,district,North Garo Hills,9,TOTAL,1,33.0,Meghalaya
2020,4,district,West Jaintia Hills,10,TOTAL,1,32.0,Meghalaya
2021,1,district,East Khasi Hills,1,TOTAL,39,56235.0,Meghalaya
2021,1,district,West Garo Hills,2,TOTAL,24,28027.0,Meghalaya
2021,1,district,Ribhoi,3,TOTAL,13,11849.0,Meghalaya
2021,1,district,East Jaintia Hills,4,TOTAL,11,1499.0,Meghalaya
2021,1,district,West Khasi Hills,5,TOTAL,5,7508.0,Meghalaya
2021,1,district,West Jaintia Hills,6,TOTAL,3,2809.0,Meghalaya
2021,1,district,North Garo Hills,7,TOTAL,3,4098.0,Meghalaya
2021,1,district,South West Garo Hills,8,TOTAL,3,7495.0,Meghalaya
2021,1,district,East Garo Hills,9,TOTAL,3,5336.0,Meghalaya
2021,1,district,South Garo Hills,10,TOTAL,2,2697.0,Meghalaya
2021,2,district,East Khasi Hills,1,TOTAL,67,76168.0,Meghalaya
2021,2,district,West Garo Hills,2,TOTAL,33,26373.0,Meghalaya
2021,2,district,Ribhoi,3,TOTAL,11,8597.0,Meghalaya
2021,2,district,East Jaintia Hills,4,TOTAL,10,4393.0,Meghalaya
2021,2,district,West Jaintia Hills,5,TOTAL,6,10465.0,Meghalaya
2021,2,district,South Garo Hills,6,TOTAL,4,5328.0,Meghalaya
2021,2,district,North Garo Hills,7,TOTAL,3,1533.0,Meghalaya
2021,2,district,East Garo Hills,8,TOTAL,2,7961.0,Meghalaya
2021,2,district,South West Garo Hills,9,TOTAL,1,3495.0,Meghalaya
2021,2,district,West Khasi Hills,10,TOTAL,1,676.0,Meghalaya
2021,3,district,East Khasi Hills,1,TOTAL,52,83975.0,Meghalaya
2021,3,district,West Garo Hills,2,TOTAL,30,34620.0,Meghalaya
2021,3,district,Ribhoi,3,TOTAL,24,48286.0,Meghalaya
2021,3,district,East Jaintia Hills,4,TOTAL,15,15522.0,Meghalaya
2021,3,district,East Garo Hills,5,TOTAL,7,19560.0,Meghalaya
2021,3,district,South West Garo Hills,6,TOTAL,5,1646.0,Meghalaya
2021,3,district,West Jaintia Hills,7,TOTAL,3,1851.0,Meghalaya
2021,3,district,South Garo Hills,8,TOTAL,1,5505.0,Meghalaya
2021,3,district,North Garo Hills,9,TOTAL,1,3541.0,Meghalaya
2021,3,district,South West Khasi Hills,10,TOTAL,1,48.0,Meghalaya
2021,4,district,East Khasi Hills,1,TOTAL,132,226912.0,Meghalaya
2021,4,district,Ribhoi,2,TOTAL,44,89673.0,Meghalaya
2021,4,district,West Garo Hills,3,TOTAL,34,57545.0,Meghalaya
2021,4,district,East Garo Hills,4,TOTAL,17,23121.0,Meghalaya
2021,4,district,East Jaintia Hills,5,TOTAL,14,22910.0,Meghalaya
2021,4,district,West Khasi Hills,6,TOTAL,8,11428.0,Meghalaya
2021,4,district,West Jaintia Hills,7,TOTAL,5,4459.0,Meghalaya
2021,4,district,North Garo Hills,8,TOTAL,4,11746.0,Meghalaya
2021,4,district,South West Garo Hills,9,TOTAL,3,2258.0,Meghalaya
2021,4,district,South Garo Hills,10,TOTAL,2,1560.0,Meghalaya
2022,1,district,East Khasi Hills,1,TOTAL,133,309643.0,Meghalaya
2022,1,district,West Garo Hills,2,TOTAL,77,173099.0,Meghalaya
2022,1,district,Ribhoi,3,TOTAL,59,103790.0,Meghalaya
2022,1,district,East Jaintia Hills,4,TOTAL,17,24138.0,Meghalaya
2022,1,district,East Garo Hills,5,TOTAL,16,39737.0,Meghalaya
2022,1,district,West Jaintia Hills,6,TOTAL,9,16740.0,Meghalaya
2022,1,district,North Garo Hills,7,TOTAL,8,25357.0,Meghalaya
2022,1,district,West Khasi Hills,8,TOTAL,7,8499.0,Meghalaya
2022,1,district,South West Garo Hills,9,TOTAL,6,8854.0,Meghalaya
2022,1,district,South Garo Hills,10,TOTAL,3,2411.0,Meghalaya
2022,2,district,East Khasi Hills,1,TOTAL,190,337842.0,Meghalaya
2022,2,district,West Garo Hills,2,TOTAL,68,181815.0,Meghalaya
2022,2,district,Ribhoi,3,TOTAL,54,94630.0,Meghalaya
2022,2,district,East Jaintia Hills,4,TOTAL,16,56384.0,Meghalaya
2022,2,district,East Garo Hills,5,TOTAL,16,43473.0,Meghalaya
2022,2,district,North Garo Hills,6,TOTAL,11,16292.0,Meghalaya
2022,2,district,South Garo Hills,7,TOTAL,8,25969.0,Meghalaya
2022,2,district,West Khasi Hills,8,TOTAL,7,21992.0,Meghalaya
2022,2,district,West Jaintia Hills,9,TOTAL,7,9236.0,Meghalaya
2022,2,district,South West Garo Hills,10,TOTAL,2,1461.0,Meghalaya
2022,3,district,East Khasi Hills,1,TOTAL,267,427341.0,Meghalaya
2022,3,district,West Garo Hills,2,TOTAL,177,337886.0,Meghalaya
2022,3,district,Ribhoi,3,TOTAL,67,93271.0,Meghalaya
2022,3,district,South Garo Hills,4,TOTAL,19,40323.0,Meghalaya
2022,3,district,East Garo Hills,5,TOTAL,18,51275.0,Meghalaya
2022,3,district,South West Garo Hills,6,TOTAL,13,20819.0,Meghalaya
2022,3,district,North Garo Hills,7,TOTAL,12,33084.0,Meghalaya
2022,3,district,East Jaintia Hills,8,TOTAL,12,16091.0,Meghalaya
2022,3,district,West Jaintia Hills,9,TOTAL,7,11586.0,Meghalaya
2022,3,district,West Khasi Hills,10,TOTAL,4,4859.0,Meghalaya
2022,4,district,East Khasi Hills,1,TOTAL,293,521881.0,Meghalaya
2022,4,district,West Garo Hills,2,TOTAL,137,307812.0,Meghalaya
2022,4,district,Ribhoi,3,TOTAL,91,143065.0,Meghalaya
2022,4,district,East Jaintia Hills,4,TOTAL,26,16575.0,Meghalaya
2022,4,district,East Garo Hills,5,TOTAL,24,91125.0,Meghalaya
2022,4,district,South Garo Hills,6,TOTAL,21,40872.0,Meghalaya
2022,4,district,North Garo Hills,7,TOTAL,16,34009.0,Meghalaya
2022,4,district,West Jaintia Hills,8,TOTAL,8,7150.0,Meghalaya
2022,4,district,South West Garo Hills,9,TOTAL,6,14977.0,Meghalaya
2022,4,district,West Khasi Hills,10,TOTAL,4,12007.0,Meghalaya
2023,1,district,East Khasi Hills,1,TOTAL,229,426416.0,Meghalaya
2023,1,district,West Garo Hills,2,TOTAL,136,314828.0,Meghalaya
2023,1,district,Ribhoi,3,TOTAL,82,146651.0,Meghalaya
2023,1,district,East Jaintia Hills,4,TOTAL,22,41432.0,Meghalaya
2023,1,district,South Garo Hills,5,TOTAL,22,54413.0,Meghalaya
2023,1,district,East Garo Hills,6,TOTAL,21,46262.0,Meghalaya
2023,1,district,North Garo Hills,7,TOTAL,18,57265.0,Meghalaya
2023,1,district,South West Garo Hills,8,TOTAL,14,32207.0,Meghalaya
2023,1,district,West Khasi Hills,9,TOTAL,9,22091.0,Meghalaya
2023,1,district,West Jaintia Hills,10,TOTAL,6,29690.0,Meghalaya
2023,2,district,East Khasi Hills,1,TOTAL,274,524055.0,Meghalaya
2023,2,district,West Garo Hills,2,TOTAL,182,376421.0,Meghalaya
2023,2,district,Ribhoi,3,TOTAL,84,175643.0,Meghalaya
2023,2,district,North Garo Hills,4,TOTAL,47,98259.0,Meghalaya
2023,2,district,East Jaintia Hills,5,TOTAL,39,97347.0,Meghalaya
2023,2,district,South Garo Hills,6,TOTAL,36,103306.0,Meghalaya
2023,2,district,East Garo Hills,7,TOTAL,26,74870.0,Meghalaya
2023,2,district,South West Garo Hills,8,TOTAL,21,34171.0,Meghalaya
2023,2,district,West Jaintia Hills,9,TOTAL,12,30531.0,Meghalaya
2023,2,district,West Khasi Hills,10,TOTAL,8,35685.0,Meghalaya
2023,3,district,East Khasi Hills,1,TOTAL,331,624099.0,Meghalaya
2023,3,district,West Garo Hills,2,TOTAL,202,435530.0,Meghalaya
2023,3,district,Ribhoi,3,TOTAL,80,163300.0,Meghalaya
2023,3,district,South Garo Hills,4,TOTAL,50,129643.0,Meghalaya
2023,3,district,East Garo Hills,5,TOTAL,33,120461.0,Meghalaya
2023,3,district,North Garo Hills,6,TOTAL,28,70050.0,Meghalaya
2023,3,district,East Jaintia Hills,7,TOTAL,25,28532.0,Meghalaya
2023,3,district,West Jaintia Hills,8,TOTAL,24,59482.0,Meghalaya
2023,3,district,South West Garo Hills,9,TOTAL,22,63789.0,Meghalaya
2023,3,district,West Khasi Hills,10,TOTAL,11,24299.0,Meghalaya
